Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases
1049,1050,45,Male,Sunglasses,Accessories,33,S,Purple,Fall,2.8,Yes,Yes,24
1050,1051,48,Male,Sneakers,Footwear,64,M,Beige,Winter,3.8,Yes,Yes,19
1051,1052,45,Male,Socks,Clothing,53,M,Indigo,Fall,2.6,Yes,Yes,39
1052,1053,60,Male,Shoes,Footwear,36,XL,Pink,Fall,3.0,Yes,Yes,1
1053,1054,59,Male,Blouse,Clothing,70,M,Blue,Spring,3.3,No,Yes,10
1054,1055,18,Male,Shorts,Clothing,96,L,Cyan,Winter,4.9,No,Yes,48
1055,1056,70,Male,Jacket,Outerwear,27,M,Orange,Spring,3.3,No,Yes,24
1056,1057,20,Male,Sweater,Clothing,64,L,Black,Winter,2.9,No,Yes,42
1057,1058,65,Male,Jacket,Outerwear,23,S,Maroon,Spring,4.4,No,Yes,20
1058,1059,29,Male,Scarf,Accessories,33,L,Violet,Summer,3.1,No,Yes,49
1059,1060,22,Male,Jacket,Outerwear,34,M,Beige,Winter,2.5,No,Yes,25
1060,1061,27,Male,Sweater,Clothing,35,S,Gray,Summer,2.6,No,Yes,21
1061,1062,36,Male,Coat,Outerwear,62,M,Gray,Summer,4.4,No,Yes,12
1062,1063,59,Male,Boots,Footwear,75,M,Brown,Fall,2.6,No,Yes,21
1063,1064,62,Male,Hoodie,Clothing,29,S,Indigo,Summer,3.3,No,Yes,35
1064,1065,34,Male,Hat,Accessories,28,M,Violet,Spring,3.5,No,Yes,42
1065,1066,59,Male,T-shirt,Clothing,20,XL,Blue,Spring,4.1,No,Yes,3
1066,1067,49,Male,Coat,Outerwear,96,M,Red,Winter,4.0,No,Yes,11
1067,1068,18,Male,Dress,Clothing,43,S,Peach,Summer,2.7,No,Yes,22
1068,1069,55,Male,Shirt,Clothing,94,M,Olive,Fall,2.5,No,Yes,47
1069,1070,38,Male,Skirt,Clothing,81,XL,White,Fall,4.3,No,Yes,33
1070,1071,50,Male,Jewelry,Accessories,75,M,Magenta,Summer,3.3,No,Yes,50
1071,1072,61,Male,Hat,Accessories,81,M,Beige,Summer,2.6,No,Yes,46
1072,1073,48,Male,Shorts,Clothing,92,L,Gold,Fall,3.5,No,Yes,34
1073,1074,22,Male,Scarf,Accessories,96,XL,Purple,Spring,4.0,No,Yes,33
1074,1075,48,Male,Jewelry,Accessories,71,S,White,Fall,2.6,No,Yes,45
1075,1076,57,Male,Sunglasses,Accessories,50,L,Indigo,Summer,4.9,No,Yes,32
1076,1077,33,Male,Coat,Outerwear,72,L,Charcoal,Spring,2.9,No,Yes,47
1077,1078,58,Male,Jacket,Outerwear,28,M,Pink,Winter,3.7,No,Yes,5
1078,1079,37,Male,Sweater,Clothing,59,M,Silver,Fall,4.4,No,Yes,49
1079,1080,18,Male,Coat,Outerwear,33,S,Blue,Summer,4.4,No,Yes,48
1080,1081,65,Male,Scarf,Accessories,59,L,Blue,Fall,3.8,No,Yes,22
1081,1082,62,Male,Belt,Accessories,30,XL,Brown,Spring,4.5,No,Yes,45
1082,1083,54,Male,Hat,Accessories,85,XL,Cyan,Winter,2.6,No,Yes,30
1083,1084,35,Male,Backpack,Accessories,97,L,Teal,Summer,3.3,No,Yes,43
1084,1085,34,Male,T-shirt,Clothing,36,S,Purple,Fall,4.1,No,Yes,48
1085,1086,25,Male,Jewelry,Accessories,85,M,Turquoise,Winter,3.0,No,Yes,23
1086,1087,53,Male,Sunglasses,Accessories,62,M,Olive,Winter,3.0,No,Yes,27
1087,1088,45,Male,Jeans,Clothing,71,S,White,Winter,3.4,No,Yes,7
1088,1089,49,Male,Pants,Clothing,21,M,Turquoise,Winter,2.7,No,Yes,2
1089,1090,40,Male,Backpack,Accessories,61,M,Silver,Spring,3.8,No,Yes,33
1090,1091,38,Male,Scarf,Accessories,58,M,Violet,Spring,4.2,No,Yes,27
1091,1092,44,Male,Sweater,Clothing,80,L,Lavender,Spring,4.7,No,Yes,6
1092,1093,68,Male,Jewelry,Accessories,50,L,Magenta,Spring,4.1,No,Yes,20
1093,1094,60,Male,Sneakers,Footwear,48,S,Indigo,Winter,4.2,No,Yes,46
1094,1095,25,Male,Jewelry,Accessories,40,M,Black,Winter,4.8,No,Yes,25
1095,1096,19,Male,Coat,Outerwear,34,S,Peach,Summer,3.0,No,Yes,30
1096,1097,57,Male,Coat,Outerwear,46,S,Beige,Fall,2.6,No,Yes,48
1097,1098,58,Male,Sunglasses,Accessories,27,M,Black,Summer,3.2,No,Yes,47
1098,1099,49,Male,Handbag,Accessories,98,S,Turquoise,Spring,3.6,No,Yes,27
1099,1100,19,Male,Sweater,Clothing,73,M,Peach,Fall,2.6,No,Yes,45
1100,1101,50,Male,Pants,Clothing,28,L,Gold,Spring,4.4,No,Yes,2
1101,1102,30,Male,Gloves,Accessories,76,XL,Silver,Fall,3.0,No,Yes,39
1102,1103,52,Male,Sweater,Clothing,83,M,Peach,Fall,2.9,No,Yes,24
1103,1104,35,Male,Hoodie,Clothing,23,S,Charcoal,Spring,4.3,No,Yes,8
1104,1105,35,Male,Hat,Accessories,28,M,Beige,Fall,3.1,No,Yes,8
1105,1106,33,Male,T-shirt,Clothing,83,S,Olive,Spring,3.0,No,Yes,6
1106,1107,52,Male,Skirt,Clothing,96,L,Violet,Winter,3.6,No,Yes,12
1107,1108,69,Male,Sneakers,Footwear,62,M,Peach,Fall,2.8,No,Yes,26
1108,1109,27,Male,Shorts,Clothing,25,M,Teal,Fall,2.8,No,Yes,50
1109,1110,66,Male,Hoodie,Clothing,97,L,Violet,Winter,4.9,No,Yes,2
1110,1111,28,Male,Hoodie,Clothing,61,L,Cyan,Fall,3.0,No,Yes,31
1111,1112,22,Male,Shoes,Footwear,66,S,Olive,Summer,4.1,No,Yes,4
1112,1113,69,Male,Hoodie,Clothing,67,XL,Pink,Spring,4.6,No,Yes,32
1113,1114,28,Male,Sunglasses,Accessories,80,M,Purple,Summer,4.8,No,Yes,11
1114,1115,55,Male,Skirt,Clothing,25,L,Violet,Fall,2.6,No,Yes,47
1115,1116,30,Male,Hat,Accessories,58,S,Peach,Fall,4.0,No,Yes,37
1116,1117,67,Male,Backpack,Accessories,96,M,Charcoal,Winter,4.2,No,Yes,39
1117,1118,25,Male,Sunglasses,Accessories,77,L,Lavender,Spring,4.5,No,Yes,24
1118,1119,49,Male,Belt,Accessories,65,M,Purple,Summer,4.9,No,Yes,11
1119,1120,34,Male,Jewelry,Accessories,36,M,Indigo,Spring,3.1,No,Yes,36
1120,1121,22,Male,Sneakers,Footwear,84,M,Magenta,Winter,4.0,No,Yes,40
1121,1122,63,Male,T-shirt,Clothing,58,XL,Peach,Fall,3.2,No,Yes,25
1122,1123,70,Male,Handbag,Accessories,62,S,Charcoal,Spring,4.3,No,Yes,12
1123,1124,36,Male,Hat,Accessories,67,S,Purple,Fall,2.5,No,Yes,38
1124,1125,42,Male,Sweater,Clothing,20,M,Orange,Spring,4.9,No,Yes,40
1125,1126,27,Male,Sandals,Footwear,90,M,Lavender,Summer,2.7,No,Yes,10
1126,1127,23,Male,Scarf,Accessories,58,L,Beige,Winter,3.4,No,Yes,47
1127,1128,50,Male,Shirt,Clothing,53,XL,Maroon,Spring,4.8,No,Yes,22
1128,1129,56,Male,Gloves,Accessories,30,L,Charcoal,Winter,4.7,No,Yes,35
1129,1130,37,Male,Hoodie,Clothing,65,XL,White,Winter,4.7,No,Yes,46
1130,1131,67,Male,Jewelry,Accessories,41,M,Lavender,Summer,3.9,No,Yes,30
1131,1132,67,Male,Shirt,Clothing,73,M,Black,Spring,3.7,No,Yes,20
1132,1133,50,Male,Hoodie,Clothing,98,S,Teal,Spring,4.3,No,Yes,25
1133,1134,36,Male,Shoes,Footwear,36,XL,Magenta,Winter,4.1,No,Yes,29
1134,1135,62,Male,T-shirt,Clothing,81,M,Brown,Summer,4.6,No,Yes,2
1135,1136,65,Male,Skirt,Clothing,90,L,Peach,Winter,3.6,No,Yes,32
1136,1137,23,Male,Handbag,Accessories,83,S,Cyan,Summer,4.8,No,Yes,37
1137,1138,46,Male,Shirt,Clothing,91,XL,Pink,Winter,2.8,No,Yes,16
1138,1139,18,Male,Pants,Clothing,36,M,Purple,Summer,4.7,No,Yes,32
1139,1140,58,Male,Coat,Outerwear,53,L,Purple,Spring,3.9,No,Yes,42
1140,1141,31,Male,Jeans,Clothing,39,M,White,Winter,2.6,No,Yes,6
1141,1142,39,Male,Gloves,Accessories,33,S,Silver,Winter,4.7,No,Yes,23
1142,1143,69,Male,T-shirt,Clothing,76,L,Green,Spring,3.5,No,Yes,27
1143,1144,68,Male,Boots,Footwear,23,L,Teal,Winter,4.4,No,Yes,43
1144,1145,41,Male,Jeans,Clothing,54,S,Indigo,Fall,4.4,No,Yes,25
1145,1146,31,Male,Sneakers,Footwear,89,L,Pink,Summer,3.0,No,Yes,30
1146,1147,48,Male,Sneakers,Footwear,38,M,Indigo,Summer,4.2,No,Yes,7
1147,1148,59,Male,Hat,Accessories,36,XL,Red,Winter,4.3,No,Yes,17
1148,1149,34,Male,Pants,Clothing,66,M,Violet,Spring,2.6,No,Yes,10
1149,1150,21,Male,Jewelry,Accessories,42,L,Cyan,Spring,3.3,No,Yes,40
1150,1151,29,Male,Jewelry,Accessories,36,S,Red,Winter,2.7,No,Yes,50
1151,1152,41,Male,Blouse,Clothing,86,M,Gray,Spring,4.2,No,Yes,24
1152,1153,62,Male,Handbag,Accessories,49,M,Gold,Fall,4.0,No,Yes,8
1153,1154,27,Male,Shirt,Clothing,41,M,Pink,Summer,4.0,No,Yes,6
1154,1155,49,Male,Dress,Clothing,82,L,Cyan,Spring,2.9,No,Yes,44
1155,1156,67,Male,T-shirt,Clothing,53,S,Red,Fall,2.6,No,Yes,47
1156,1157,20,Male,Shoes,Footwear,21,M,Gold,Summer,4.8,No,Yes,6
1157,1158,37,Male,Belt,Accessories,66,M,Charcoal,Fall,4.4,No,Yes,11
1158,1159,69,Male,Belt,Accessories,89,L,Orange,Summer,4.0,No,Yes,41
1159,1160,66,Male,Handbag,Accessories,55,L,Blue,Fall,3.6,No,Yes,46
1160,1161,37,Male,Scarf,Accessories,42,S,Blue,Summer,3.2,No,Yes,9
1161,1162,63,Male,Shorts,Clothing,52,S,Orange,Fall,3.1,No,Yes,37
1162,1163,47,Male,Sandals,Footwear,92,M,Blue,Winter,4.2,No,Yes,13
1163,1164,26,Male,Pants,Clothing,56,L,White,Summer,3.0,No,Yes,24
1164,1165,68,Male,Dress,Clothing,96,M,Green,Winter,4.2,No,Yes,47
1165,1166,51,Male,T-shirt,Clothing,64,M,Silver,Winter,2.9,No,Yes,21
1166,1167,48,Male,Dress,Clothing,48,S,Lavender,Winter,3.7,No,Yes,22
1167,1168,60,Male,Socks,Clothing,83,XL,Beige,Summer,3.6,No,Yes,16
1168,1169,68,Male,Scarf,Accessories,91,L,Violet,Summer,3.6,No,Yes,37
1169,1170,25,Male,Backpack,Accessories,94,S,Gray,Fall,4.5,No,Yes,3
1170,1171,57,Male,Skirt,Clothing,62,S,Red,Spring,3.2,No,Yes,33
1171,1172,41,Male,Socks,Clothing,55,M,Lavender,Spring,3.9,No,Yes,15
1172,1173,59,Male,Coat,Outerwear,68,L,Peach,Spring,4.6,No,Yes,42
1173,1174,44,Male,Jewelry,Accessories,76,M,Indigo,Winter,2.5,No,Yes,42
1174,1175,42,Male,Backpack,Accessories,31,M,Black,Winter,4.3,No,Yes,19
1175,1176,35,Male,Belt,Accessories,81,M,Beige,Spring,4.1,No,Yes,26
1176,1177,36,Male,Dress,Clothing,83,M,Red,Winter,4.6,No,Yes,39
1177,1178,54,Male,Skirt,Clothing,21,M,Black,Spring,4.8,No,Yes,24
1178,1179,37,Male,Dress,Clothing,22,M,Teal,Spring,4.9,No,Yes,23
1179,1180,20,Male,T-shirt,Clothing,33,M,Blue,Summer,2.8,No,Yes,44
1180,1181,23,Male,Skirt,Clothing,23,S,Beige,Spring,4.9,No,Yes,34
1181,1182,61,Male,Shorts,Clothing,96,L,Teal,Summer,3.5,No,Yes,43
1182,1183,37,Male,Jewelry,Accessories,21,M,Maroon,Spring,3.8,No,Yes,45
1183,1184,23,Male,Pants,Clothing,39,M,Yellow,Spring,4.5,No,Yes,4
1184,1185,63,Male,Belt,Accessories,73,S,Indigo,Fall,3.4,No,Yes,19
1185,1186,47,Male,Jeans,Clothing,64,M,Magenta,Spring,3.9,No,Yes,29
1186,1187,63,Male,Jeans,Clothing,68,M,Beige,Summer,4.1,No,Yes,27
1187,1188,56,Male,Hat,Accessories,89,L,Maroon,Fall,3.0,No,Yes,37
1188,1189,68,Male,Blouse,Clothing,29,M,Magenta,Summer,3.3,No,Yes,11
1189,1190,64,Male,Shirt,Clothing,97,XL,Teal,Summer,4.9,No,Yes,28
1190,1191,62,Male,Shirt,Clothing,45,M,Orange,Winter,4.3,No,Yes,31
1191,1192,34,Male,T-shirt,Clothing,70,L,Charcoal,Winter,4.1,No,Yes,50
1192,1193,49,Male,Coat,Outerwear,56,M,Turquoise,Summer,4.0,No,Yes,42
1193,1194,40,Male,Jacket,Outerwear,55,L,Pink,Fall,5.0,No,Yes,18
1194,1195,50,Male,Hoodie,Clothing,46,S,Teal,Winter,3.1,No,Yes,6
1195,1196,25,Male,Scarf,Accessories,95,M,White,Winter,4.0,No,Yes,33
1196,1197,30,Male,Belt,Accessories,88,M,Maroon,Winter,3.2,No,Yes,13
1197,1198,54,Male,Sneakers,Footwear,92,L,Violet,Fall,3.9,No,Yes,26
1198,1199,40,Male,Socks,Clothing,49,M,Brown,Summer,3.9,No,Yes,17
1199,1200,49,Male,Sandals,Footwear,89,M,Indigo,Fall,4.5,No,Yes,3
1200,1201,27,Male,Coat,Outerwear,22,XL,Black,Winter,4.4,No,Yes,7
1201,1202,27,Male,Shoes,Footwear,61,XL,Black,Summer,3.1,No,Yes,46
1202,1203,48,Male,Scarf,Accessories,29,S,Olive,Spring,2.9,No,Yes,14
1203,1204,40,Male,Sneakers,Footwear,82,M,Orange,Winter,3.7,No,Yes,23
1204,1205,67,Male,Belt,Accessories,94,M,Pink,Spring,3.2,No,Yes,20
1205,1206,52,Male,Handbag,Accessories,99,M,Olive,Spring,3.5,No,Yes,38
1206,1207,22,Male,Handbag,Accessories,59,S,Cyan,Fall,3.0,No,Yes,16
1207,1208,62,Male,Boots,Footwear,90,M,White,Summer,4.1,No,Yes,48
1208,1209,20,Male,Boots,Footwear,100,S,Red,Winter,2.9,No,Yes,8
1209,1210,41,Male,Pants,Clothing,62,M,Blue,Winter,3.8,No,Yes,16
1210,1211,34,Male,Sunglasses,Accessories,78,M,Olive,Fall,4.1,No,Yes,5
1211,1212,23,Male,Hoodie,Clothing,94,M,Green,Spring,4.6,No,Yes,14
1212,1213,32,Male,Shoes,Footwear,74,M,Yellow,Summer,2.5,No,Yes,18
1213,1214,68,Male,Handbag,Accessories,52,XL,Black,Spring,3.7,No,Yes,14
1214,1215,30,Male,Jacket,Outerwear,81,M,Blue,Fall,3.8,No,Yes,5
1215,1216,66,Male,Blouse,Clothing,20,L,Pink,Winter,2.6,No,Yes,15
1216,1217,62,Male,Pants,Clothing,32,XL,Lavender,Summer,3.7,No,Yes,3
1217,1218,50,Male,Boots,Footwear,63,XL,Cyan,Fall,2.6,No,Yes,12
1218,1219,55,Male,Boots,Footwear,79,M,Cyan,Spring,3.1,No,Yes,43
1219,1220,19,Male,Sweater,Clothing,23,M,Gold,Winter,2.5,No,Yes,35
1220,1221,67,Male,Gloves,Accessories,64,M,Green,Winter,4.9,No,Yes,36
1221,1222,18,Male,Socks,Clothing,69,M,Red,Winter,4.5,No,Yes,3
1222,1223,58,Male,Jeans,Clothing,69,L,Magenta,Fall,3.4,No,Yes,27
1223,1224,69,Male,Pants,Clothing,24,L,Red,Winter,3.9,No,Yes,21
1224,1225,62,Male,Shorts,Clothing,50,M,Yellow,Summer,3.7,No,Yes,18
1225,1226,28,Male,Gloves,Accessories,97,S,Turquoise,Fall,2.6,No,Yes,16
1226,1227,53,Male,Sandals,Footwear,91,S,Cyan,Fall,3.4,No,Yes,18
1227,1228,27,Male,Blouse,Clothing,37,L,Yellow,Spring,4.9,No,Yes,19
1228,1229,55,Male,Jacket,Outerwear,55,S,Yellow,Winter,3.9,No,Yes,1
1229,1230,34,Male,Jewelry,Accessories,52,XL,Maroon,Winter,3.6,No,Yes,39
1230,1231,25,Male,Hat,Accessories,80,L,Brown,Spring,4.6,No,Yes,49
1231,1232,66,Male,Socks,Clothing,79,M,Gold,Spring,4.0,No,Yes,43
1232,1233,57,Male,Handbag,Accessories,23,M,Charcoal,Summer,3.6,No,Yes,31
1233,1234,46,Male,Pants,Clothing,73,L,Beige,Winter,3.5,No,Yes,40
1234,1235,38,Male,Gloves,Accessories,99,M,Indigo,Fall,4.1,No,Yes,2
1235,1236,23,Male,Sweater,Clothing,22,M,Red,Spring,3.0,No,Yes,46
1236,1237,42,Male,Hat,Accessories,68,M,White,Summer,4.4,No,Yes,35
1237,1238,25,Male,Dress,Clothing,92,S,Charcoal,Spring,4.4,No,Yes,42
1238,1239,55,Male,Pants,Clothing,77,M,Violet,Winter,3.7,No,Yes,3
1239,1240,62,Male,Coat,Outerwear,37,XL,Magenta,Spring,4.8,No,Yes,32
1240,1241,41,Male,Scarf,Accessories,79,L,White,Winter,2.9,No,Yes,48
1241,1242,58,Male,Hoodie,Clothing,51,XL,Pink,Winter,3.1,No,Yes,34
1242,1243,56,Male,Socks,Clothing,27,M,Lavender,Summer,4.0,No,Yes,15
1243,1244,25,Male,Blouse,Clothing,23,S,Pink,Spring,3.0,No,Yes,22
1244,1245,70,Male,Socks,Clothing,76,S,Silver,Summer,3.9,No,Yes,2
1245,1246,42,Male,Dress,Clothing,31,M,Violet,Fall,3.4,No,Yes,30
1246,1247,27,Male,Hoodie,Clothing,60,M,Charcoal,Winter,2.7,No,Yes,27
1247,1248,65,Male,T-shirt,Clothing,99,M,Charcoal,Spring,3.5,No,Yes,18
1248,1249,62,Male,Hat,Accessories,37,XL,Red,Winter,3.0,No,Yes,8
1249,1250,62,Male,Boots,Footwear,50,M,Peach,Winter,4.5,No,Yes,48
1250,1251,52,Male,Jeans,Clothing,26,XL,Purple,Winter,4.1,No,Yes,24
1251,1252,56,Male,Shorts,Clothing,86,XL,Orange,Spring,5.0,No,Yes,43
1252,1253,28,Male,Sandals,Footwear,41,L,Magenta,Fall,4.0,No,Yes,8
1253,1254,39,Male,Sandals,Footwear,23,XL,Red,Winter,4.9,No,Yes,49
1254,1255,54,Male,Sneakers,Footwear,56,XL,Black,Spring,3.3,No,Yes,2
1255,1256,30,Male,Hat,Accessories,68,M,Peach,Fall,4.1,No,Yes,38
1256,1257,45,Male,Coat,Outerwear,48,S,Olive,Winter,3.6,No,Yes,4
1257,1258,68,Male,Dress,Clothing,67,L,Gold,Spring,3.0,No,Yes,31
1258,1259,47,Male,Boots,Footwear,87,XL,Gold,Spring,4.1,No,Yes,34
1259,1260,68,Male,Skirt,Clothing,64,M,Turquoise,Fall,3.9,No,Yes,45
1260,1261,63,Male,Shirt,Clothing,93,XL,Green,Spring,4.1,No,Yes,30
1261,1262,20,Male,Shirt,Clothing,29,L,Maroon,Summer,2.8,No,Yes,2
1262,1263,29,Male,Boots,Footwear,62,L,Brown,Winter,4.8,No,Yes,44
1263,1264,41,Male,Hoodie,Clothing,70,L,Brown,Winter,4.6,No,Yes,1
1264,1265,52,Male,Sweater,Clothing,92,S,Blue,Winter,2.5,No,Yes,1
1265,1266,32,Male,Shirt,Clothing,79,M,Lavender,Spring,2.7,No,Yes,27
1266,1267,20,Male,Blouse,Clothing,31,M,Peach,Fall,4.0,No,Yes,14
1267,1268,47,Male,T-shirt,Clothing,83,S,Gray,Spring,2.7,No,Yes,41
1268,1269,23,Male,Jacket,Outerwear,88,XL,Charcoal,Winter,2.9,No,Yes,25
1269,1270,43,Male,Jewelry,Accessories,53,M,Lavender,Spring,3.0,No,Yes,47
1270,1271,67,Male,Hoodie,Clothing,98,M,Green,Fall,3.3,No,Yes,20
1271,1272,70,Male,Jewelry,Accessories,57,S,Gray,Spring,4.3,No,Yes,42
1272,1273,35,Male,Sandals,Footwear,80,M,Orange,Winter,4.4,No,Yes,16
1273,1274,41,Male,Jeans,Clothing,29,L,Silver,Spring,4.1,No,Yes,32
1274,1275,54,Male,Hat,Accessories,73,M,Olive,Spring,3.1,No,Yes,37
1275,1276,55,Male,Sweater,Clothing,32,S,Turquoise,Fall,4.5,No,Yes,1
1276,1277,51,Male,Boots,Footwear,68,L,Turquoise,Spring,4.8,No,Yes,37
1277,1278,19,Male,Blouse,Clothing,97,L,Green,Spring,5.0,No,Yes,5
1278,1279,28,Male,Shorts,Clothing,98,M,Violet,Fall,2.8,No,Yes,31
1279,1280,63,Male,Hoodie,Clothing,56,L,Charcoal,Fall,3.7,No,Yes,18
1280,1281,30,Male,Pants,Clothing,78,L,White,Winter,4.4,No,Yes,39
1281,1282,29,Male,Belt,Accessories,81,M,Olive,Spring,4.5,No,Yes,8
1282,1283,24,Male,Shirt,Clothing,68,L,Violet,Winter,3.0,No,Yes,20
1283,1284,69,Male,Shirt,Clothing,94,M,Violet,Winter,3.9,No,Yes,23
1284,1285,65,Male,Dress,Clothing,93,M,Black,Spring,3.9,No,Yes,38
1285,1286,64,Male,Gloves,Accessories,99,M,Charcoal,Fall,3.5,No,Yes,45
1286,1287,40,Male,Gloves,Accessories,49,L,Yellow,Winter,4.9,No,Yes,44
1287,1288,24,Male,Jeans,Clothing,28,XL,Blue,Winter,3.4,No,Yes,20
1288,1289,66,Male,Belt,Accessories,93,XL,Charcoal,Winter,4.1,No,Yes,34
1289,1290,35,Male,Jacket,Outerwear,24,M,Red,Fall,2.9,No,Yes,10
1290,1291,67,Male,Skirt,Clothing,35,M,Indigo,Spring,3.4,No,Yes,3
1291,1292,69,Male,Sandals,Footwear,68,S,Beige,Spring,3.2,No,Yes,23
1292,1293,26,Male,Belt,Accessories,61,M,Maroon,Summer,3.9,No,Yes,42
1293,1294,23,Male,Sweater,Clothing,74,XL,Yellow,Fall,4.1,No,Yes,30
1294,1295,27,Male,Shirt,Clothing,64,M,Silver,Summer,4.5,No,Yes,21
1295,1296,30,Male,Sneakers,Footwear,60,M,Olive,Fall,2.8,No,Yes,50
1296,1297,48,Male,Jeans,Clothing,29,S,Teal,Spring,2.8,No,Yes,16
1297,1298,44,Male,Sandals,Footwear,85,M,Silver,Summer,4.6,No,Yes,32
1298,1299,29,Male,Pants,Clothing,81,S,Indigo,Summer,3.0,No,Yes,14
1299,1300,29,Male,Belt,Accessories,23,L,Teal,Fall,3.6,No,Yes,42
1300,1301,67,Male,T-shirt,Clothing,100,M,Charcoal,Spring,4.5,No,Yes,47
1301,1302,42,Male,Shirt,Clothing,54,M,Orange,Fall,5.0,No,Yes,21
1302,1303,23,Male,Sneakers,Footwear,25,M,Gold,Fall,2.9,No,Yes,37
1303,1304,34,Male,Blouse,Clothing,32,L,Silver,Summer,3.1,No,Yes,10
1304,1305,64,Male,Backpack,Accessories,63,S,Orange,Spring,4.0,No,Yes,18
1305,1306,31,Male,Pants,Clothing,56,XL,Peach,Spring,4.5,No,Yes,2
1306,1307,54,Male,Sweater,Clothing,33,L,Brown,Winter,4.5,No,Yes,40
1307,1308,23,Male,Coat,Outerwear,32,L,Black,Summer,3.1,No,Yes,43
1308,1309,59,Male,Dress,Clothing,38,L,Red,Summer,4.4,No,Yes,14
1309,1310,32,Male,Blouse,Clothing,21,L,Lavender,Summer,4.7,No,Yes,41
1310,1311,43,Male,Hoodie,Clothing,59,L,Brown,Winter,3.1,No,Yes,38
1311,1312,32,Male,Shoes,Footwear,87,M,Maroon,Fall,4.2,No,Yes,12
1312,1313,66,Male,T-shirt,Clothing,79,M,Violet,Winter,3.0,No,Yes,19
1313,1314,70,Male,Shoes,Footwear,28,M,Lavender,Summer,2.6,No,Yes,23
1314,1315,42,Male,Boots,Footwear,67,S,Magenta,Summer,3.4,No,Yes,49
1315,1316,56,Male,Shorts,Clothing,75,L,Green,Spring,4.2,No,Yes,29
1316,1317,28,Male,Belt,Accessories,32,S,Lavender,Spring,4.6,No,Yes,14
1317,1318,28,Male,Pants,Clothing,43,M,Green,Spring,2.8,No,Yes,19
1318,1319,52,Male,Shorts,Clothing,93,M,Maroon,Spring,2.7,No,Yes,19
1319,1320,65,Male,Sunglasses,Accessories,24,M,Magenta,Spring,4.0,No,Yes,48
1320,1321,56,Male,Hat,Accessories,31,XL,Teal,Fall,3.1,No,Yes,19
1321,1322,59,Male,T-shirt,Clothing,84,L,Orange,Winter,3.7,No,Yes,45
1322,1323,23,Male,Pants,Clothing,74,M,Violet,Winter,4.0,No,Yes,17
1323,1324,58,Male,Shorts,Clothing,62,M,Yellow,Spring,4.6,No,Yes,15
1324,1325,39,Male,Jewelry,Accessories,77,S,Orange,Summer,3.8,No,Yes,11
1325,1326,28,Male,Backpack,Accessories,73,L,Gold,Summer,3.5,No,Yes,1
1326,1327,40,Male,Shoes,Footwear,50,M,Indigo,Spring,4.6,No,Yes,17
1327,1328,52,Male,Coat,Outerwear,40,M,Turquoise,Winter,2.8,No,Yes,37
1328,1329,37,Male,Sweater,Clothing,97,M,Orange,Winter,3.7,No,Yes,40
1329,1330,70,Male,Gloves,Accessories,63,M,Indigo,Fall,3.3,No,Yes,50
1330,1331,30,Male,Handbag,Accessories,65,M,Charcoal,Fall,2.9,No,Yes,20
1331,1332,38,Male,Socks,Clothing,91,M,Lavender,Spring,3.2,No,Yes,8
1332,1333,66,Male,Hoodie,Clothing,60,S,Gold,Spring,4.3,No,Yes,16
1333,1334,29,Male,Pants,Clothing,69,M,Lavender,Winter,2.7,No,Yes,9
1334,1335,46,Male,Coat,Outerwear,52,S,White,Spring,4.2,No,Yes,12
1335,1336,56,Male,Boots,Footwear,49,M,Lavender,Fall,4.8,No,Yes,26
1336,1337,23,Male,Sneakers,Footwear,85,M,Charcoal,Spring,4.8,No,Yes,44
1337,1338,37,Male,Sweater,Clothing,86,L,Silver,Spring,3.4,No,Yes,19
1338,1339,56,Male,Handbag,Accessories,51,S,Yellow,Winter,2.6,No,Yes,43
1339,1340,36,Male,Belt,Accessories,56,L,Olive,Winter,5.0,No,Yes,5
1340,1341,40,Male,Belt,Accessories,72,M,Peach,Fall,4.4,No,Yes,5
1341,1342,26,Male,Hoodie,Clothing,27,XL,Yellow,Fall,2.9,No,Yes,31
1342,1343,57,Male,Sunglasses,Accessories,43,XL,Yellow,Summer,3.4,No,Yes,11
1343,1344,68,Male,Sneakers,Footwear,56,M,Indigo,Spring,3.4,No,Yes,34
1344,1345,56,Male,T-shirt,Clothing,37,S,Violet,Fall,4.9,No,Yes,14
1345,1346,40,Male,Dress,Clothing,21,M,White,Fall,3.6,No,Yes,42
1346,1347,44,Male,Hoodie,Clothing,91,L,White,Winter,3.0,No,Yes,15
1347,1348,44,Male,Sweater,Clothing,95,M,Cyan,Summer,3.9,No,Yes,47
1348,1349,19,Male,Belt,Accessories,54,XL,Purple,Spring,3.2,No,Yes,23
1349,1350,21,Male,Socks,Clothing,36,XL,Black,Spring,3.2,No,Yes,23
1350,1351,31,Male,Sunglasses,Accessories,71,M,Orange,Fall,4.3,No,Yes,1
1351,1352,30,Male,Coat,Outerwear,31,L,Maroon,Summer,2.8,No,Yes,28
1352,1353,65,Male,Hat,Accessories,89,XL,Orange,Spring,4.5,No,Yes,37
1353,1354,39,Male,Pants,Clothing,83,M,Teal,Winter,4.1,No,Yes,4
1354,1355,64,Male,Backpack,Accessories,42,M,Gray,Spring,3.6,No,Yes,21
